ProductKey,Supplier,HierarchyLevel1,HierarchyLevel2,DIorDOM,Seasonal
42271,6915,36227,54877,DI,True
22857,37527,36227,63789,DI,True
756,37527,36227,63789,DI,True
60333,32252,36227,54877,DI,True
68396,15097,36227,9740,DI,True
80080,14733,36227,54877,DI,True
73394,14733,36227,54877,DI,True
44188,15097,36227,9740,DI,True
63864,6915,36227,63789,DI,True
49409,15097,36227,9740,DI,True
18197,15097,36227,9740,DI,True
62231,50506,36227,9740,DOM,True
57257,15097,36227,9740,DI,True
78135,56450,36227,9740,DI,True
4,56450,36227,9740,DI,True
64302,15097,36227,63789,DI,True
69326,15097,36227,9740,DI,True
79709,15097,36227,9740,DI,True
28392,12221,36227,9740,DOM,True
62431,6838,36227,9740,DI,True
7249,59744,36227,9740,DI,True
50348,59744,36227,9740,DI,True
79391,59744,36227,9740,DI,True
70229,59744,36227,9740,DI,True
8641,74965,36227,9740,DOM,True
31589,74965,36227,63789,DOM,True
23573,59744,36227,9740,DI,True
57305,59744,36227,9740,DI,True
61683,8604,36227,9740,DI,True
52773,8604,36227,9740,DI,True
59886,8604,36227,63789,DI,True
70052,53708,36227,9740,DI,True
47932,45294,36227,9740,DI,True
30800,70920,36227,9740,DI,True
76443,8604,36227,9740,DI,True
13865,4718,36227,9740,DI,True
76395,4718,36227,9740,DI,True
43246,8604,36227,9740,DI,True
6599,53708,36227,9740,DI,True
27822,53708,36227,9740,DI,True
30360,4718,36227,9740,DI,True
42506,53708,36227,9740,DI,True
32039,53708,36227,63789,DI,True
25882,4718,36227,9740,DI,True
74343,4718,36227,9740,DI,True
49660,8604,36227,63789,DI,True
14113,70920,36227,63789,DI,True
53302,70920,36227,63789,DI,True
27795,53708,36227,63789,DI,True
67264,4718,36227,9740,DI,True
49934,8604,36227,9740,DI,True
2711,8604,36227,9740,DI,True
31990,8604,36227,9740,DI,True
36042,8604,36227,9740,DI,True
50835,8604,36227,9740,DI,True
41604,8604,36227,9740,DI,True
19696,8604,36227,9740,DI,True
31296,53708,36227,9740,DI,True
30711,8604,36227,9740,DI,True
28076,8604,36227,9740,DI,True
17831,44575,36227,63789,DI,True
77177,70920,36227,9740,DI,True
312,8604,36227,9740,DI,True
61623,8604,36227,9740,DI,True
42959,8604,36227,9740,DI,True
67354,8604,36227,9740,DI,True
69314,70920,36227,9740,DI,True
61250,8604,36227,9740,DI,True
76605,53708,36227,9740,DI,True
67219,8604,36227,9740,DI,True
5803,20486,36227,9740,DI,True
4567,45294,36227,9740,DI,True
45391,4718,36227,9740,DI,True
39741,8604,36227,9740,DI,True
77831,8604,36227,9740,DI,True
12682,76590,21648,71089,DOM,False
66807,76590,21648,13249,DOM,False
72020,76590,21648,71089,DOM,False
57063,14733,21648,54877,DI,False
72757,14733,21648,54877,DI,False
10567,14733,21648,54877,DI,False
42269,14733,21648,54877,DI,False
20847,14733,21648,54877,DI,False
55053,14733,21648,54877,DI,False
80142,76590,21648,71089,DOM,False
49515,36508,21648,71089,DOM,False
11399,77640,21648,13249,DOM,False
16772,14733,21648,54877,DI,False
4949,5096,21648,71089,DI,False
59868,36508,21648,13249,DOM,False
33388,36508,21648,71089,DOM,False
66065,36508,21648,54877,DOM,False
58355,4074,21648,54877,DI,False
6861,36508,21648,71089,DOM,False
21102,4074,21648,54877,DI,False
75079,620,21648,71089,DI,False
26810,14733,21648,54877,DI,False
28725,14733,21648,54877,DI,False
1087,14733,21648,54877,DI,False
40740,14733,21648,54877,DI,False
20040,76590,21648,13249,DOM,False
35049,76590,21648,54877,DOM,False
26782,14733,21648,54877,DI,False
67262,76590,21648,71089,DOM,False
44901,14733,21648,54877,DI,False
49028,77640,21648,54877,DOM,False
21533,76886,21648,71089,DOM,False
7606,76886,21648,71089,DOM,False
20794,4074,21648,54877,DI,False
10310,77640,21648,71089,DOM,False
61632,76886,21648,71089,DOM,False
78254,8073,21648,71089,DI,False
19494,76886,21648,71089,DOM,False
27474,76886,21648,71089,DOM,False
10481,60639,21648,71089,DOM,False
57123,18001,21648,71089,DI,False
18445,18001,21648,71089,DI,False
66154,76753,21648,71089,DOM,False
54172,18001,21648,71089,DI,False
26909,18001,21648,13249,DI,False
24657,18001,21648,71089,DI,False
76314,18001,21648,13249,DI,False
71493,25131,21648,71089,DOM,False
5243,18001,21648,71089,DI,False
1431,18001,21648,13249,DI,False
77555,18001,21648,13249,DI,False
7437,18001,21648,71089,DI,False
31868,35046,21648,71089,DI,False
40475,18001,21648,13249,DI,False
49290,18001,21648,71089,DI,False
31882,28111,48099,67054,DOM,False
42552,28111,48099,67054,DOM,False
66380,28111,48099,67054,DOM,False
59553,28111,48099,67054,DOM,False
11538,28111,48099,8226,DOM,False
77887,28111,48099,67054,DOM,False
72331,28111,48099,67054,DOM,False
47347,28111,48099,67054,DOM,False
38969,28111,48099,67054,DOM,False
74736,78891,48099,3163,DOM,False
25981,28111,48099,67054,DOM,False
78180,28111,48099,67054,DOM,False
67617,28111,48099,67054,DOM,False
55441,28111,48099,67054,DOM,False
71922,78891,48099,3163,DOM,False
56523,78891,48099,3163,DOM,False
8496,78891,48099,3163,DOM,False
41107,78891,48099,3163,DOM,False
34878,28111,48099,3163,DOM,False
56355,28111,48099,8226,DOM,False
30781,28111,48099,8226,DOM,False
48216,28111,48099,8226,DOM,False
8200,28111,48099,8226,DOM,False
15026,28111,48099,8226,DOM,False
76552,28111,48099,8226,DOM,False
3999,28111,48099,3163,DOM,False
64399,28111,48099,8226,DOM,False
77254,28111,48099,8226,DOM,False
67777,28111,48099,8226,DOM,False
66292,28111,48099,8226,DOM,False
59398,28111,48099,3163,DOM,False
64468,28111,48099,3163,DOM,False
15524,28111,48099,3163,DOM,False
67154,28111,48099,3163,DOM,False
62156,28111,48099,3163,DOM,False
1064,28111,48099,8226,DOM,False
71086,28111,48099,8226,DOM,False
28114,28111,48099,8226,DOM,False
45430,28111,48099,8226,DOM,False
19226,28111,48099,8226,DOM,False
36831,28111,48099,3163,DOM,False
9149,28111,48099,8226,DOM,False
55417,28111,48099,8226,DOM,False
40822,28111,48099,3163,DOM,False
40690,28111,48099,3163,DOM,False
45631,28111,48099,3163,DOM,False
32386,28111,48099,3163,DOM,False
35898,28111,48099,3163,DOM,False
48108,28111,48099,67054,DOM,False
32344,78891,48099,8226,DOM,False
64596,78891,48099,67054,DOM,False
6387,28111,48099,67054,DOM,False
22808,28111,48099,67054,DOM,False
47507,28111,48099,67054,DOM,False
51385,28111,48099,8226,DOM,False
45747,28111,48099,8226,DOM,False
5824,24456,48099,3163,DOM,False
57995,71542,48099,67054,DOM,False
27036,71542,48099,3163,DOM,False
15682,14365,48099,67054,DOM,False
5512,14365,48099,67054,DOM,False
30767,14365,48099,67054,DOM,False
68443,14365,48099,67054,DOM,False
73755,49553,43332,3163,DOM,False
3456,4712,43332,28611,DOM,False
4624,28111,43332,3163,DOM,False
51561,49553,43332,12305,DOM,False
32188,49553,43332,28611,DOM,False
76131,4712,43332,28611,DOM,False
3637,51430,43332,28611,DOM,False
20676,51430,43332,28611,DOM,False
59021,49553,43332,3163,DOM,False
58520,60488,43332,28611,DOM,False
77030,76511,43332,3163,DOM,False
24022,49553,43332,3163,DOM,False
42162,56825,43332,3163,DOM,False
66477,56825,43332,3163,DOM,False
65583,76511,43332,28611,DOM,False
64728,76511,43332,12305,DOM,False
21901,76511,43332,12305,DOM,False
15248,76511,43332,3163,DOM,False
59336,76511,43332,28611,DOM,False
17921,56825,43332,3163,DOM,False
62209,76511,43332,3163,DOM,False
31596,76511,43332,12305,DOM,False
11643,76511,43332,12305,DOM,False
37048,70986,43332,3163,DOM,False
72759,56825,43332,3163,DOM,False
31871,76511,43332,12305,DOM,False
47885,70986,43332,3163,DOM,False
30848,70986,43332,3163,DOM,False
37675,76511,43332,3163,DOM,False
76562,56825,43332,3163,DOM,False
46729,56825,43332,3163,DOM,False
78581,76511,43332,3163,DOM,False
32487,76511,43332,3163,DOM,False
21662,76511,43332,12305,DOM,False
16573,76511,43332,12305,DOM,False
70933,56825,43332,3163,DOM,False
73034,35692,43332,12305,DOM,False
67869,71192,43332,28611,DOM,False
22307,71192,43332,28611,DOM,False
10634,76511,43332,3163,DOM,False
31942,76511,43332,3163,DOM,False
54745,76511,43332,3163,DOM,False
52919,76511,43332,12305,DOM,False
5869,76511,43332,3163,DOM,False
28199,76511,43332,3163,DOM,False
21853,56825,43332,12305,DOM,False
75240,76511,43332,3163,DOM,False
23116,70986,43332,3163,DOM,False
6390,70986,43332,3163,DOM,False
13257,76511,43332,3163,DOM,False
53010,70986,43332,3163,DOM,False
61878,70986,43332,3163,DOM,False
5741,70986,43332,12305,DOM,False
67505,70986,43332,12305,DOM,False
44687,70986,43332,12305,DOM,False
1797,70986,43332,3163,DOM,False
38543,70986,43332,3163,DOM,False
30165,76511,43332,3163,DOM,False
28580,76511,43332,3163,DOM,False
58408,76511,43332,3163,DOM,False
47077,70986,43332,12305,DOM,False
29742,46899,43332,12305,DOM,False
47119,44454,43332,12305,DOM,False
41765,46899,43332,12305,DOM,False
11945,44454,43332,12305,DOM,False
70020,46899,43332,12305,DOM,False
7299,71192,43332,28611,DOM,False
45933,35692,43332,28611,DOM,False
77686,71192,43332,28611,DOM,False
11205,35692,43332,28611,DOM,False
42222,55928,43332,28611,DOM,False
40343,58576,43332,28611,DOM,False
54177,33600,43332,12305,DOM,False
3115,58576,43332,28611,DOM,False
66041,58576,43332,28611,DOM,False
41553,71542,43332,12305,DOM,False
40643,71542,43332,3163,DOM,False
79453,71542,43332,12305,DOM,False
79821,71542,43332,12305,DOM,False
54694,71542,43332,12305,DOM,False
79929,71542,43332,3163,DOM,False
41050,71542,43332,12305,DOM,False
47768,17883,43332,12305,DOM,False
4646,71542,43332,12305,DOM,False
70693,71542,43332,12305,DOM,False
24296,71542,43332,3163,DOM,False
10524,71542,43332,3163,DOM,False
51376,71542,43332,3163,DOM,False
8228,71542,43332,3163,DOM,False
7797,71542,43332,3163,DOM,False
79529,71542,43332,3163,DOM,False
20191,71542,43332,3163,DOM,False
51548,71542,43332,3163,DOM,False
50571,71542,43332,3163,DOM,False
25506,71542,43332,3163,DOM,False
43397,71542,43332,12305,DOM,False
72816,71542,43332,3163,DOM,False
5500,71542,43332,3163,DOM,False
5150,71542,43332,3163,DOM,False
25883,71542,43332,3163,DOM,False
40849,71542,43332,3163,DOM,False
30297,71542,43332,12305,DOM,False
78061,71542,43332,12305,DOM,False
22441,71542,43332,3163,DOM,False
70830,71542,43332,3163,DOM,False
72217,28063,43332,12305,DOM,False
74973,71542,43332,3163,DOM,False
59258,28063,43332,12305,DOM,False
42515,71542,43332,3163,DOM,False
78624,71542,43332,3163,DOM,False
67697,71542,43332,3163,DOM,False
80048,71542,43332,3163,DOM,False
43774,71542,43332,3163,DOM,False
42611,71542,43332,3163,DOM,False
66132,71542,43332,3163,DOM,False
48815,71542,43332,28611,DOM,False
73465,71542,43332,3163,DOM,False
70379,71542,43332,3163,DOM,False
50012,71542,43332,3163,DOM,False
33043,71542,43332,28611,DOM,False
67725,71542,43332,28611,DOM,False
11985,71542,43332,3163,DOM,False
47440,71542,43332,3163,DOM,False
31851,71542,43332,12305,DOM,False
35376,71542,43332,3163,DOM,False
59964,71542,43332,3163,DOM,False
40697,71542,43332,28611,DOM,False
18,71542,43332,28611,DOM,False
65120,71542,43332,28611,DOM,False
38885,71542,43332,3163,DOM,False
31644,71542,43332,3163,DOM,False
68456,71542,43332,3163,DOM,False
36051,71542,43332,12305,DOM,False
58141,71542,43332,3163,DOM,False
24557,71542,43332,3163,DOM,False
24164,71542,43332,3163,DOM,False
35763,71542,43332,3163,DOM,False
18938,71542,43332,3163,DOM,False
1108,71542,43332,3163,DOM,False
12589,49553,49456,3163,DOM,False
56961,66450,49456,3163,DOM,False
53192,71542,49456,12305,DOM,False
59202,71542,49456,3163,DOM,False
59594,71542,49456,3163,DOM,False
77505,70940,36876,47024,DOM,False
14881,70940,36876,28611,DOM,False
36492,70940,36876,47024,DOM,False
20894,70940,36876,47024,DOM,False
55984,70940,36876,47024,DOM,False
54776,70940,36876,47024,DOM,False
21331,70940,36876,47024,DOM,False
67729,70940,36876,47024,DOM,False
78,70940,36876,28611,DOM,False
18670,70940,36876,28611,DOM,False
28859,70940,36876,47024,DOM,False
51999,70940,36876,47024,DOM,False
69224,70940,36876,28611,DOM,False
57969,70940,36876,28611,DOM,False
60095,70940,36876,47024,DOM,False
24306,70940,36876,28611,DOM,False
38124,4130,37654,71089,DI,False
6022,14733,37654,13249,DI,False
11636,4130,37654,71089,DI,False
5468,69841,37654,71089,DI,False
7381,73944,37654,71089,DOM,False
65033,69841,37654,13249,DI,False
42927,69841,37654,13249,DI,False
23536,69841,37654,13249,DI,False
70374,69841,37654,71089,DI,False
2550,69841,37654,71089,DI,False
25560,69841,37654,71089,DI,False
154,34188,37654,71089,DOM,False
37517,69841,37654,71089,DI,False
16856,69841,37654,71089,DI,False
15633,69841,37654,71089,DI,False
55759,10051,37654,71089,DOM,False
19999,70224,37654,13249,DI,False
67324,70224,37654,13249,DI,False
61616,70224,37654,13249,DI,False
19737,70224,37654,13249,DI,False
13443,70224,37654,71089,DI,False
59606,45020,37654,71089,DOM,False
70447,45020,37654,71089,DOM,False
19320,70224,37654,71089,DI,False
40235,12618,70357,71089,DI,False
55139,41480,70357,71089,DI,False
80178,12618,70357,71089,DI,False
77642,41480,70357,71089,DI,False
20482,13323,70357,71089,DOM,False
36063,7881,70357,13249,DI,False
20748,45350,70357,71089,DI,False
12426,55862,70357,71089,DI,False
43662,25670,70357,71089,DI,False
14530,25670,70357,71089,DI,False
70131,2427,70357,71089,DI,False
47199,2427,70357,71089,DI,False
12484,45350,70357,71089,DI,False
32051,2427,70357,71089,DI,False
52959,25670,70357,71089,DI,False
68818,7881,70357,71089,DI,False
13888,45350,70357,71089,DI,False
31236,13323,70357,71089,DOM,False
12481,1854,70357,71089,DI,False
30164,52640,70357,71089,DI,False
12453,73888,70357,71089,DI,False
16836,13194,64312,71089,DOM,False
52367,13194,64312,71089,DOM,False
49202,39839,36740,13249,DOM,False
48545,39839,36740,13249,DOM,False
16840,4645,36740,13249,DOM,False
47164,4645,36740,13249,DOM,False
71093,20578,36740,13249,DOM,False
30776,20578,36740,13249,DOM,False
48575,20578,36740,13249,DOM,False
31681,3858,36740,13249,DOM,False
31128,20578,36740,13249,DOM,False
80411,13194,79593,27781,DOM,False
48338,13194,79593,27781,DOM,False
4879,13194,79593,27781,DOM,False
14509,13194,79593,27781,DOM,False
54530,13194,79593,27781,DOM,False
3812,13194,79593,27781,DOM,False
10170,13194,79593,27781,DOM,False
80134,13194,79593,27781,DOM,False
62721,13194,79593,27781,DOM,False
12920,13194,79593,27781,DOM,False
21587,13194,79593,27781,DOM,False
5402,13194,79593,27781,DOM,False
55572,13194,79593,27781,DOM,False
12565,13194,79593,27781,DOM,False
72726,13194,79593,27781,DOM,False
11295,13194,79593,27781,DOM,False
7642,13194,79593,27781,DOM,False
78015,13194,79593,27781,DOM,False
11584,13194,79593,27781,DOM,False
31324,13194,79593,27781,DOM,False
41912,13194,79593,27781,DOM,False
7113,1609,44217,79976,DI,False
18204,1609,44217,79976,DI,False
50688,1609,44217,79976,DI,False
4591,1609,44217,79976,DI,False
40451,1609,44217,79976,DI,False
60717,1609,44217,79976,DI,False
36010,1609,44217,79976,DI,False
18717,1609,44217,79976,DI,False
12810,1609,44217,79976,DI,False
17491,1609,44217,79976,DI,False
19120,1609,44217,79976,DI,False
30898,1609,44217,79976,DI,False
7945,1609,44217,79976,DI,False
47181,1609,44217,79976,DI,False
18850,1609,44217,79976,DI,False
25654,1609,44217,79976,DI,False
47967,1609,44217,79976,DI,False
41165,1609,44217,79976,DI,False
68214,1609,44217,79976,DI,False
59567,1609,44217,79976,DI,False
15489,1609,44217,79976,DI,False
25818,1609,44217,79976,DI,False
24699,1609,44217,79976,DI,False
40166,1609,44217,79976,DI,False
53226,1609,44217,79976,DI,False
53983,1609,44217,79976,DI,False
24328,1609,44217,79976,DI,False
12004,1609,44217,79976,DI,False
78558,1609,44217,79976,DI,False
62519,1609,44217,79976,DI,False
263,1609,44217,79976,DI,False
29892,1609,44217,79976,DI,False
22399,1609,44217,79976,DI,False
42550,1609,44217,79976,DI,False
12415,1609,44217,79976,DI,False
18902,1609,44217,79976,DI,False
61753,1609,44217,79976,DI,False
12091,1609,44217,79976,DI,False
3904,1609,44217,79976,DI,False
9593,1609,44217,79976,DI,False
39959,1609,44217,79976,DI,False
69393,1609,44217,79976,DI,False
36842,35173,44217,79976,DOM,False
8124,35173,44217,79976,DOM,False
1596,35173,44217,79976,DOM,False
15904,35173,44217,79976,DOM,False
68915,35173,44217,79976,DOM,False
54174,35173,44217,79976,DOM,False
42575,35173,44217,79976,DOM,False
33529,35173,44217,79976,DOM,False
31836,35173,44217,79976,DOM,False
6925,35173,44217,79976,DOM,False
76772,35173,44217,79976,DOM,False
7052,35173,44217,79976,DOM,False
75835,35173,44217,79976,DOM,False
32650,35173,44217,79976,DOM,False
65705,11195,44217,79976,DOM,False
60981,11195,44217,79976,DOM,False
51982,11195,44217,79976,DOM,False
7024,11195,44217,79976,DOM,False
24826,11195,44217,79976,DOM,False
43315,11195,44217,79976,DOM,False
57555,11195,44217,79976,DOM,False
64715,11195,44217,79976,DOM,False
74109,11195,44217,79976,DOM,False
76763,11195,44217,79976,DOM,False
29960,11195,44217,79976,DOM,False
36694,11195,44217,79976,DOM,False
55681,11195,44217,79976,DOM,False
23174,11195,44217,79976,DOM,False
57250,11195,44217,79976,DOM,False
61114,11195,44217,79976,DOM,False
57766,11195,44217,79976,DOM,False
757,11195,44217,79976,DOM,False
51784,11195,44217,79976,DOM,False
43073,11195,44217,79976,DOM,False
33974,11195,44217,79976,DOM,False
5328,11195,44217,79976,DOM,False
68840,11195,44217,79976,DOM,False
66818,11195,44217,79976,DOM,False
1788,4367,65910,79976,DOM,False
56782,4367,65910,79976,DOM,False
8517,4367,65910,79976,DOM,False
77916,4367,65910,79976,DOM,False
8463,4367,65910,79976,DOM,False
49244,4367,65910,79976,DOM,False
47930,4367,65910,79976,DOM,False
12067,4367,65910,79976,DOM,False
26005,4367,65910,79976,DOM,False
67263,4367,65910,79976,DOM,False
28813,4367,65910,79976,DOM,False
44067,4367,65910,79976,DOM,False
58055,79222,65910,79976,DOM,False
2354,79222,65910,79976,DOM,False
68338,21558,65910,79976,DI,False
66229,4367,65910,79976,DOM,False
77559,4367,65910,79976,DOM,False
64671,79222,65910,79976,DOM,False
35529,65298,65910,79976,DI,False
22260,65298,65910,79976,DI,False
15053,4367,65910,79976,DOM,False
36613,4367,65910,79976,DOM,False
19329,65298,65910,79976,DI,False
35661,21558,65910,79976,DI,False
13430,65298,65910,79976,DI,False
44453,75798,65910,79976,DI,False
26044,65298,65910,79976,DI,False
10780,75798,65910,79976,DI,False
61126,65298,65910,79976,DI,False
22184,4367,65910,79976,DOM,False
2700,4367,65910,79976,DOM,False
23419,75798,65910,79976,DI,False
40812,65298,65910,79976,DI,False
70407,79222,65910,79976,DOM,False
32691,65298,65910,79976,DI,False
45565,65298,65910,79976,DI,False
41744,68849,65910,79976,DOM,False
78768,79222,65910,79976,DOM,False
1425,79222,65910,79976,DOM,False
24606,65298,65910,79976,DI,False
19387,75798,65910,79976,DI,False
60400,21558,65910,79976,DI,False
78575,21558,65910,79976,DI,False
15282,21558,65910,79976,DI,False
7422,65298,65910,79976,DI,False
26004,79222,65910,79976,DOM,False
9800,68849,65910,79976,DOM,False
25801,68849,65910,79976,DOM,False
38792,68849,65910,79976,DOM,False
43613,65298,65910,79976,DI,False
9828,65298,65910,79976,DI,False
63491,65298,65910,79976,DI,False
26650,65298,65910,79976,DI,False
55325,65298,65910,79976,DI,False
53459,79222,65910,79976,DOM,False
1062,1609,78742,79976,DI,False
35007,1609,78742,79976,DI,False
58575,1609,78742,79976,DI,False
40571,1609,78742,79976,DI,False
48398,1609,78742,79976,DI,False
3063,1609,78742,79976,DI,False
7489,1609,78742,79976,DI,False
59663,1609,78742,79976,DI,False
28319,1609,78742,79976,DI,False
21737,1609,78742,79976,DI,False
39887,1609,78742,79976,DI,False
75869,1609,78742,79976,DI,False
49348,1609,78742,79976,DI,False
63615,1609,78742,79976,DI,False
13509,1609,78742,79976,DI,False
39181,1609,78742,79976,DI,False
55078,1609,78742,79976,DI,False
64362,1609,78742,79976,DI,False
17668,1609,78742,79976,DI,False
51653,1609,78742,79976,DI,False
1628,1609,78742,79976,DI,False
25130,1609,78742,79976,DI,False
51930,21594,78742,79976,DI,False
48194,51981,78742,79976,DI,False
18781,51981,78742,79976,DI,False
55760,51981,78742,79976,DI,False
34576,51981,78742,79976,DI,False
4419,21594,78742,79976,DI,False
40300,21594,78742,79976,DI,False
43529,21594,78742,79976,DI,False
79708,21594,78742,79976,DI,False
56241,21594,78742,79976,DI,False
41286,21594,78742,79976,DI,False
78892,21594,78742,79976,DI,False
66564,21594,78742,79976,DI,False
40471,21594,78742,79976,DI,False
45427,21594,78742,79976,DI,False
53004,35173,78742,79976,DOM,False
13504,21594,78742,79976,DI,False
11793,21594,78742,79976,DI,False
21032,78449,8306,79976,DI,False
63355,78449,8306,79976,DI,False
28169,78449,8306,79976,DI,False
45126,78449,8306,79976,DI,False
76919,78449,8306,79976,DI,False
46260,78449,8306,79976,DI,False
71042,78449,8306,79976,DI,False
73075,78449,8306,79976,DI,False
58416,78449,8306,79976,DI,False
56246,78449,8306,79976,DI,False
28658,78449,8306,79976,DI,False
71222,78449,8306,79976,DI,False
9471,78449,8306,79976,DI,False
48718,78449,8306,79976,DI,False
60105,78449,8306,79976,DI,False
27468,78449,8306,79976,DI,False
44102,78449,8306,79976,DI,False
58961,78449,8306,79976,DI,False
75928,78449,8306,79976,DI,False
42631,78449,8306,79976,DI,False
58586,78449,8306,79976,DI,False
77483,78449,8306,79976,DI,False
68386,21594,8306,79976,DI,False
73229,35173,8306,79976,DOM,False
29322,21594,8306,79976,DI,False
29491,21594,8306,79976,DI,False
16109,35173,8306,79976,DOM,False
60570,21558,8306,79976,DI,False
48225,73512,8306,79976,DI,False
30687,35173,8306,79976,DOM,False
35285,35173,8306,79976,DOM,False
17909,35173,8306,79976,DOM,False
18299,73512,8306,79976,DI,False
10586,35173,8306,79976,DOM,False
25315,21558,8306,79976,DI,False
56138,21594,8306,79976,DI,False
37878,21594,8306,79976,DI,False
63106,35173,8306,79976,DOM,False
68700,7225,8306,79976,DOM,False
65328,21558,8306,79976,DI,False
43988,67203,8306,79976,DI,False
44137,21594,8306,79976,DI,False
45821,21594,8306,79976,DI,False
15074,67203,8306,79976,DI,False
23868,21558,8306,79976,DI,False
798,21594,8306,79976,DI,False
70862,67203,8306,79976,DI,False
60020,21594,8306,79976,DI,False
50018,21594,8306,79976,DI,False
54247,21558,8306,79976,DI,False
35911,21594,8306,79976,DI,False
48874,21594,8306,79976,DI,False
78781,21594,8306,79976,DI,False
73837,21594,8306,79976,DI,False
65852,21558,8306,79976,DI,False
68097,21594,8306,79976,DI,False
73120,21594,8306,79976,DI,False
31127,21594,8306,79976,DI,False
44214,21594,8306,79976,DI,False
52696,21594,8306,79976,DI,False
43555,35173,8306,79976,DOM,False
2008,21594,8306,79976,DI,False
10801,21594,8306,79976,DI,False
42461,21594,8306,79976,DI,False
43120,21594,8306,79976,DI,False
22907,21594,8306,79976,DI,False
16576,21558,8306,79976,DI,False
27055,21594,8306,79976,DI,False
46471,21594,8306,79976,DI,False
9107,21594,8306,79976,DI,False
8036,21594,8306,79976,DI,False
27655,21594,8306,79976,DI,False
47425,67203,8306,79976,DI,False
41540,21594,8306,79976,DI,False
1545,21594,8306,79976,DI,False
32251,21594,8306,79976,DI,False
39186,21594,8306,79976,DI,False
67673,21594,8306,79976,DI,False
38022,21594,8306,79976,DI,False
78112,21594,8306,79976,DI,False
51134,21558,8306,79976,DI,False
52551,21594,8306,79976,DI,False
59348,21594,8306,79976,DI,False
74555,21594,8306,79976,DI,False
64689,21594,8306,79976,DI,False
46325,21594,8306,79976,DI,False
21144,35173,8306,79976,DOM,False
47970,21594,8306,79976,DI,False
28594,21594,8306,79976,DI,False
63643,21594,8306,79976,DI,False
30091,21594,8306,79976,DI,False
54791,21594,8306,79976,DI,False
25984,21594,8306,79976,DI,False
67671,21558,8306,79976,DI,False
33134,21558,8306,79976,DI,False
37257,21594,8306,79976,DI,False
15300,21594,8306,79976,DI,False
17544,21594,8306,79976,DI,False
35229,21594,8306,79976,DI,False
69302,67203,8306,79976,DI,False
71003,21594,8306,79976,DI,False
10557,7225,8306,79976,DOM,False
60051,21594,8306,79976,DI,False
47667,21594,8306,79976,DI,False
55104,73512,8306,79976,DI,False
44951,21558,8306,79976,DI,False
46591,21558,8306,79976,DI,False
61002,21594,8306,79976,DI,False
26074,21594,8306,79976,DI,False
136,21594,8306,79976,DI,False
34496,21594,8306,79976,DI,False
5745,21594,8306,79976,DI,False
13313,21594,8306,79976,DI,False
16720,21558,8306,79976,DI,False
401,21594,8306,79976,DI,False
448,21594,8306,79976,DI,False
51388,21558,8306,79976,DI,False
17087,21594,8306,79976,DI,False
10203,21594,8306,79976,DI,False
14067,21594,8306,79976,DI,False
77734,21594,8306,79976,DI,False
59492,21594,8306,79976,DI,False
70193,21594,8306,79976,DI,False
40501,21594,8306,79976,DI,False
7430,21594,8306,79976,DI,False
5968,21558,8306,79976,DI,False
21547,21594,8306,79976,DI,False
12802,21594,8306,79976,DI,False
61984,21594,8306,79976,DI,False
11011,21594,8306,79976,DI,False
18106,21594,8306,79976,DI,False
60816,21594,8306,79976,DI,False
39745,21558,8306,79976,DI,False
28360,21594,8306,79976,DI,False
12993,21594,8306,79976,DI,False
30536,21594,8306,79976,DI,False
62206,21594,8306,79976,DI,False
32379,14399,5532,79976,DOM,False
51414,40949,5532,79976,DOM,False
67825,40949,5532,79976,DOM,False
19122,40949,5532,79976,DOM,False
46258,40949,5532,79976,DOM,False
45888,14399,5532,79976,DOM,False
16534,40949,5532,79976,DOM,False
61106,40949,5532,79976,DOM,False
35490,12396,5532,79976,DI,False
72010,12396,5532,79976,DI,False
41527,40949,5532,79976,DOM,False
11144,40949,5532,79976,DOM,False
29472,40949,5532,79976,DOM,False
68742,14399,5532,79976,DOM,False
70472,40949,5532,79976,DOM,False
24274,40949,5532,79976,DOM,False
38126,40949,5532,79976,DOM,False
9290,40949,5532,79976,DOM,False
15919,40949,5532,79976,DOM,False
50732,12396,5532,79976,DI,False
49583,35173,5532,79976,DOM,False
45136,35173,5532,79976,DOM,False
5398,35173,5532,79976,DOM,False
66137,41024,54964,12305,DOM,False
53751,41024,54964,12305,DOM,False
59345,60488,54964,12305,DOM,False
25061,11738,54964,12305,DOM,False
5714,60488,54964,12305,DOM,False
25858,11738,54964,12305,DOM,False
35851,11738,54964,12305,DOM,False
49732,62663,54964,12305,DOM,False
65650,20838,54964,12305,DOM,False
46247,20838,54964,12305,DOM,False
35946,20838,54964,12305,DOM,False
18480,20838,54964,12305,DOM,False
66815,20838,54964,12305,DOM,False
2866,35692,54964,12305,DOM,False
46120,35692,54964,12305,DOM,False
10340,67847,54964,3163,DOM,False
67915,67847,54964,3163,DOM,False
76393,20838,54964,3163,DOM,False
52987,67847,54964,3163,DOM,False
17032,20838,54964,12305,DOM,False
1296,35692,54964,3163,DOM,False
43757,67847,54964,3163,DOM,False
29498,20838,54964,3163,DOM,False
58769,35692,54964,3163,DOM,False
36086,20838,54964,3163,DOM,False
16359,67847,54964,3163,DOM,False
71644,11738,54964,12305,DOM,False
21855,60488,54964,3163,DOM,False
14925,60488,54964,12305,DOM,False
64550,11738,54964,12305,DOM,False
17337,60488,54964,12305,DOM,False
